TIPO,DATA,NUMNT,SERIE,CHAVE,CODIGO,DESCRICAO,QTDE,PRECO_UNIT,TOTAL
NFCe Cupom Saida,2025-08-25 00:00:00,000000001,001,43250000000000019112651010000000011749709676,7892327924625,"CILINDRO FECHADURA SOPRANO CROM 53MM RETANGULAR","-1.000","38.000","38.000"
NFCe Cupom Saida,2025-08-25 00:00:00,000000001,001,43250000000000019112651010000000011749576027,7892327924625,"CILINDRO FECHADURA SOPRANO CROM 53MM RETANGULAR","-1.000","38.000","38.000"
NFCe Cupom Saida,2025-08-25 00:00:00,000000001,001,43250000000000019112651010000000019749642855,7892327924625,"CILINDRO FECHADURA SOPRANO CROM 53MM RETANGULAR","-1.000","38.000","38.000"
NFE SAIDA,2025-08-25 00:00:00,000000001,1,43250000000000019112550010000000011274651907,7898938922654,"VASSOURA NYLON C/ABO/CAPA 21CM DALCIN D036","-1.000","12.000","12.000"
NFE SAIDA,2025-08-25 00:00:00,000000001,1,43250000000000019112550010000000011274651907,7898938922715,"VASSOURA NYLON C/CABO/CAPA 26CM DALCIN D060","-1.000","13.500","13.500"
NFE SAIDA,2025-08-25 00:00:00,000000001,1,43250000000000019112550010000000011274651907,7898143433570,"CHAVE GRIFO PRO DTOOLS 18""","-1.000","118.000","118.000"
NFCe Cupom Saida,2025-08-26 00:00:00,000000001,001,43250000000000019112651010000000011772703550,3183,"LIXA DÁGUA 400","-1.000","3.500","3.500"
NFCe Cupom Saida,2025-08-26 00:00:00,000000001,001,43250000000000019112651010000000011772497008,7899452032119,"LÂMPADA LED 6500K 9W(60W) AVANT","-1.000","4.000","4.000"
NFCe Cupom Saida,2025-08-26 00:00:00,000000001,001,43250000000000019112651010000000011772634704,7896380103102,"PINCEL ATLAS 396 25MM = 1"" LARANJA","-1.000","7.000","7.000"
NFCe Cupom Saida,2025-08-26 00:00:00,000000001,001,43250000000000019112651010000000011772497008,7897013534218,"PILHA ALCALINA AAA PALITO BLISTER C/ 4 UN ELGIN","-1.000","13.000","13.000"
NFCe Cupom Saida,2025-08-26 00:00:00,000000001,001,43250000000000019112651010000000011772634704,7891117006992,"ESGUICHO RETO PVC 1 JATO C/PINO ENG RÁP TRAMONTINA","-2.000","9.500","19.000"
NFCe Cupom Saida,2025-08-26 00:00:00,000000001,001,43250000000000019112651010000000011772634704,7891117030775,"ENGATE RÁPIDO MANGUEIRA JARDIM 1/2 TRAMONTINA","-2.000","10.000","20.000"
NFCe Cupom Saida,2025-08-26 00:00:00,000000001,001,43250000000000019112651010000000011772634704,7899323415195,"ABRAÇADEIRA NYLON 200X4,8 PRETA FRONTEC C/100","-1.000","26.500","26.500"
NFCe Cupom Saida,2025-08-26 00:00:00,000000001,001,43250000000000019112651010000000011772565853,7898491211752,"TUBO ESGOTO 50MM PLASTUBOS","-4.000","15.500","62.000"
NFCe Cupom Saida,2025-08-26 00:00:00,000000001,001,43250000000000019112651010000000011772565853,7891117012375,"ENXADA SUL 20CM C/CABO MAD 1,3M TRAMONTINA","-1.000","64.000","64.000"
NFCe Cupom Saida,2025-08-26 00:00:00,000000001,001,43250000000000019112651010000000011772703550,7894682001348,"CANTONEIRA ALUMÍNIO BRANCA 25MM (3/4"") X 3M","-3.000","28.500","85.500"
NFCe Cupom Saida,2025-08-26 00:00:00,000000001,001,43250000000000019112651010000000011772634704,7891595000123,"ROLO ESPUMA LISO CINZA 9CM C/CABO ROMA/DTOOLS","-1.000","7.800","7.800"
NFCe Cupom Saida,2025-08-26 00:00:00,000000001,001,43250000000000019112651010000000011772634704,7897013534249,"BATERIA ALCALINA 9V BLISTER C/ 1 UN ELGIN","-1.000","18.900","18.900"
NFE Ent,2025-08-26 00:00:00,000000001,1,43250000000000019101550010000000011234345031,7891260270530,"GLASU BRILHO PRÁTICO S-BR CENOURA 3,6L","2.000","109.000","218.000"
NFE Ent,2025-08-26 00:00:00,000000001,10,43250000000000019157550100000000011015631010,3495,"SARRAFO EUCALIPTO 7X2,5X5,4M","6.000","9.800","58.800"
NFCe Cupom Saida,2025-08-27 00:00:00,000000001,001,43250000000000019112651010000000011795784501,7891960829762,"FITA VEDA ROSCA 12MMX10M AMANCO","-1.000","5.000","5.000"
NFCe Cupom Saida,2025-08-27 00:00:00,000000001,001,43250000000000019112651010000000011795713623,4895229135673,"PILHA ALCALINA AA PALITO BLISTER C/ 2 UN PHILIPS","-1.000","6.000","6.000"
NFCe Cupom Saida,2025-08-27 00:00:00,000000001,001,43250000000000019112651010000000011795642753,1008,"BRITA PRETA 00 20KG","-2.000","7.500","15.000"
NFCe Cupom Saida,2025-08-27 00:00:00,000000001,001,43250000000000019112651010000000011795642753,7899766794963,"BRITA PRETA 01 20KG","-2.000","7.500","15.000"
NFCe Cupom Saida,2025-08-27 00:00:00,000000001,001,43250000000000019112651010000000011795713623,7898506431083,"ESGUICHO PISTOLA PVC 1 JATO C/PINO ENG RÁP MISTER","-1.000","34.000","34.000"
NFCe Cupom Saida,2025-08-27 00:00:00,000000001,001,43250000000000019112651010000000011795784501,7898059548450,"TORN COZ PAR PVC B.AL ANZOL C/PURIF PLUS BR HERC","-1.000","93.500","93.500"
NFCe Cupom Saida,2025-08-27 00:00:00,000000001,001,43250000000000019112651010000000011795571875,7898937406124,"TORN LAV BAN MET B.MÉD BE-CU PR C70 1/4V LG 1198","-1.000","132.300","132.300"
NFCe Cupom Saida,2025-08-27 00:00:00,000000001,001,43250000000000019112651010000000011795501004,7892183192756,"PARAFUSO FLANG FORRO PH P AGULHA 4,2X13","-66.000","0.150","9.900"
NFE Ent,2025-08-27 00:00:00,000000001,4,43250000000000019158550040000000011906901479,7897079082401,"DRIVER PAINEL LED 24W BIV CONECTOR REDONDO TASCH","2.000","15.000","30.000"
NFE Ent,2025-08-27 00:00:00,000000001,4,43250000000000019158550040000000011906901479,7891249054328,"REGULADOR GÁS 2KG/H C/VALV SAÍ ALIANÇA 506/01","1.000","35.750","35.750"
NFE Ent,2025-08-27 00:00:00,000000001,4,43250000000000019158550040000000011906901479,5282,"PREGO C/CABEÇA SIMPLES 15X21","3.000","12.270","36.810"
NFE Ent,2025-08-27 00:00:00,000000001,4,43250000000000019158550040000000011906901479,7891200007899,"COLA DUREPOXI 100G CINZA LOCTITE HENKEL","4.000","7.730","30.920"
NFE Ent,2025-08-27 00:00:00,000000001,4,43250000000000019158550040000000011906901479,7893858404747,"FECHADURA INT ESP INOX 25X40MM 814/33 STAM","2.000","42.930","85.860"
NFE Ent,2025-08-27 00:00:00,000000001,4,43250000000000019158550040000000011906901479,7908497102586,"PNEU CARRINHO MÃO 3,25 X8"" VILA","2.000","21.590","43.180"
NFE Ent,2025-08-27 00:00:00,000000001,4,43250000000000019158550040000000011906901479,7892327924625,"CILINDRO FECHADURA SOPRANO CROM 53MM RETANGULAR","2.000","20.980","41.960"
NFE Ent,2025-08-27 00:00:00,000000001,4,43250000000000019158550040000000011906901479,7898593870161,"PREGO C/CABEÇA SIMPLES 18X30","6.000","10.660","63.960"
NFE Ent,2025-08-27 00:00:00,000000001,4,43250000000000019158550040000000011906901479,7899085400002,"CAIXA DESCARGA BRANCA 9L ALUMASA","3.000","29.600","88.790"
NFE Ent,2025-08-27 00:00:00,000000001,4,43250000000000019158550040000000011906901479,7891249061166,"REGULADOR GÁS 1KG/H C/REG/BORB ALIANÇA 505/01","3.000","20.600","61.800"
NFE Ent,2025-08-27 00:00:00,000000001,4,43250000000000019158550040000000011906901479,7896451880604,"RESI LOR LOREN SHOWER ULTRA ELET 220V 7500W 3065M","2.000","34.800","69.600"
NFE Ent,2025-08-27 00:00:00,000000001,4,43250000000000019158550040000000011906901479,7898932677444,"PRIMER MANTA ASFÁLTICA B.ÁGUA 3,6L DRYKO","3.000","27.780","83.340"
NFE Ent,2025-08-27 00:00:00,000000001,4,43250000000000019158550040000000011906901479,7891200007929,"COLA DUREPOXI 50G CINZA LOCTITE HENKEL","2.000","4.900","9.800"
NFE Ent,2025-08-27 00:00:00,000000001,4,43250000000000019158550040000000011906901479,7898578169952,"CÂMARA AR CARRINHO MÃO/CARGA/PLATAF 3,25 X8 VILA","2.000","10.210","20.410"
NFE Ent,2025-08-27 00:00:00,000000001,4,43250000000000019158550040000000011906901479,7898099760027,"ANEL VEDAÇÃO VASO SANIT C/GUIA/CERA MAXSEAL","6.000","10.220","61.320"
NFE Ent,2025-08-27 00:00:00,000000001,4,43250000000000019158550040000000011906901479,7896451835048,"RESI LOR AQUECEDOR VERSÁTIL 220V 6400W 755G","2.000","40.070","80.140"
NFE Ent,2025-08-27 00:00:00,000000001,4,43250000000000019158550040000000011906901479,7898593870239,"PREGO C/CABEÇA SIMPLES 12X12","4.000","14.970","59.880"
NFE Ent,2025-08-27 00:00:00,000000001,4,43250000000000019158550040000000011906901479,7897079082395,"DRIVER PAINEL LED 18W BIV CONECTOR REDONDO TASCH","2.000","13.430","26.860"
NFCe Cupom Saida,2025-08-28 00:00:00,000000001,001,43250000000000019112651010000000011818667004,7898518680059,"SUPORTE VARÃO CORTINA SIMPLES BR C/2 BELLA ART","-1.000","11.000","11.000"
NFCe Cupom Saida,2025-08-28 00:00:00,000000001,001,43250000000000019112651010000000011818667004,7896650422551,"TORN ELÉTR PAR PURA VITTA ELETR BR 220V 5500W","-1.000","335.000","335.000"
NFCe Cupom Saida,2025-08-28 00:00:00,000000001,001,43250000000000019112651010000000011818594107,7899978921447,"AC2 20KG CZ EXT EXTRACOLLA INKOR","-6.000","25.600","153.600"
NFE Ent,2025-08-28 00:00:00,000000001,10,43250000000000019157550100000000011347631013,7898966232619,"CAL PINTURA C/FIXADOR 5KG CERRO BRANCO","5.000","11.200","56.000"
NFE Ent,2025-08-28 00:00:00,000000001,10,43250000000000019157550100000000011347631013,7898966232626,"CAL PINTURA C/FIXADOR 8KG CERRO BRANCO","5.000","12.950","64.750"
NFE Ent,2025-08-28 00:00:00,000000001,4,43250000000000019158550040000000011358192470,7898192564454,"DUCHA ENERBRAS ENERDUCHA UP 4T 220V 6800W","1.000","42.590","42.590"
NFE Ent,2025-08-28 00:00:00,000000001,4,43250000000000019158550040000000011358192470,7898192564430,"DUCHA ENERBRAS ENERDUCHA UP 4T 127V 5500W","1.000","42.590","42.590"
NFE Ent,2025-08-28 00:00:00,000000001,4,43250000000000019158550040000000011358192470,1470,"FIO FLEXÍVEL 10MM PRETO","200.000","7.180","1435.880"
NFE Ent,2025-08-28 00:00:00,000000001,1,43250000000000019144550010000000011406456385,9604,"TRELIÇA DE FERRO 6 X 12 X 4,2X 5X6M TG12L","2.000","50.900","101.800"
NFE Ent,2025-08-28 00:00:00,000000001,1,43250000000000019109550010000000011184179080,7898622611956,"FILTRO LINHA 6 TOM 1M BIV 3X0,75MM 6,8A PR FIOLUX","2.000","20.680","41.360"
NFE Ent,2025-08-28 00:00:00,000000001,1,43250000000000019109550010000000011184179080,40028877490777,"BROCA VÍDEA 2PT 12MMX120MM STANLEY","5.000","9.030","45.140"
NFE Ent,2025-08-28 00:00:00,000000001,1,43250000000000019109550010000000011184179080,7898622611949,"FILTRO LINHA 4 TOM 1M BIV 3X0,75MM 10A BR FIOLUX","1.000","18.460","18.460"
NFE Ent,2025-08-28 00:00:00,000000001,1,43250000000000019109550010000000011184179080,7891595001427,"PROLONGADOR/EXTENSOR PINTURA 3M ROMA","2.000","29.870","59.730"
NFE Ent,2025-08-28 00:00:00,000000001,1,43250000000000019109550010000000011184179080,7896785304227,"IMPERMEABILIZANTE SIKA TOP 100 18KG","1.000","49.540","49.540"
NFE Ent,2025-08-28 00:00:00,000000001,1,43250000000000019109550010000000011184179080,7891289007506,"CORDA 4MM BR CARG RUP 220KG (0,007953) MAZZA","510.000","0.510","259.810"
NFE Ent,2025-08-28 00:00:00,000000001,1,43250000000000019109550010000000011184179080,7899583309319,"ESPUMA EXPANSIVA 500ML/340G MISTER","5.000","12.940","64.700"
NFE Ent,2025-08-28 00:00:00,000000001,4,43250000000000019158550040000000011358192470,7896451849892,"RESI LOR ADVANCED ELET 220V 7500W 3056F ORIGINAL","5.000","39.780","198.900"
NFE Ent,2025-08-28 00:00:00,000000001,1,43250000000000019109550010000000011184179080,7898622611789,"FILTRO LINHA 5 TOM 1M BIV 3X0,75MM 10A BR FIOLUX","2.000","19.560","39.130"
NFE Ent,2025-08-28 00:00:00,000000001,1,43250000000000019109550010000000011184179080,40028877490760,"BROCA VÍDEA 2PT 10MMX120MM STANLEY","5.000","7.980","39.880"
NFE Ent,2025-08-28 00:00:00,000000001,1,43250000000000019109550010000000011184179080,7899583309517,"ESPUMA EXPANSIVA 300ML/200G MISTER","5.000","11.880","59.380"
NFE Ent,2025-08-28 00:00:00,000000001,1,43250000000000019109550010000000011184179080,7896586817872,"EXTENSÃO ELÉTRICA 10A 5M 3X0,75MM PARAL DANEVA","6.000","27.360","164.140"
NFE Ent,2025-08-28 00:00:00,000000001,1,43250000000000019109550010000000011184179080,7891289054524,"CORDA 2,5MM BR CARG RUP 100KG (0,003677) MAZZA","285.000","0.280","79.880"
NFE SAIDA,2025-08-28 00:00:00,000000001,1,43250000000000019112550010000000011942550680,7891435094589,"DISJUNTOR DIN BRANCO 2X40A TR3KA CURVA C TRAMO","-1.000","46.000","46.000"
NFE SAIDA,2025-08-28 00:00:00,000000001,1,43250000000000019112550010000000011942550680,1470,"FIO FLEXÍVEL 10MM PRETO","-100.000","11.500","1150.000"
NFE SAIDA,2025-08-28 00:00:00,000000001,1,43250000000000019112550010000000011850294274,7891435043242,"LIZ 1 INTER SIMPL 10A 250V COMPL TRAMO","-1.000","12.500","12.500"
NFE SAIDA,2025-08-28 00:00:00,000000001,1,43250000000000019112550010000000011850294274,3585,"SARRAFO EUCALIPTO 5X2,5X5,4M","-2.000","10.000","20.000"
NFE SAIDA,2025-08-28 00:00:00,000000001,1,43250000000000019112550010000000011850294274,7891265148520,"DISCO CORTE AÇO 4.1/2"" FINO 115X1X22MM STARRET","-4.000","5.500","22.000"
NFE SAIDA,2025-08-28 00:00:00,000000001,1,43250000000000019112550010000000011850294274,7894248432401,"PARAFUSO PIA/TANQ/VASO BUCHA 8 LATÃO C/2 BOGNAR","-3.000","10.000","30.000"
NFE SAIDA,2025-08-28 00:00:00,000000001,1,43250000000000019112550010000000011850294274,8517,"MATA JUNTA PINUS BOLEADA 6,5CMX2,70M","-5.000","10.200","51.000"
NFE SAIDA,2025-08-28 00:00:00,000000001,1,43250000000000019112550010000000011850294274,7891222100028,"CAIXA DESCARGA BRANCA 9L ASTRA","-1.000","59.500","59.500"
NFE SAIDA,2025-08-28 00:00:00,000000001,1,43250000000000019112550010000000011850294274,7899097635393,"PORTA SANFONADA PVC BRANCA 70X210CM VITESS","-1.000","159.000","159.000"
NFE SAIDA,2025-08-28 00:00:00,000000001,1,43250000000000019112550010000000011787071088,7896380103119,"PINCEL ATLAS 396 40MM = 1.1/2"" LARANJA","-1.000","9.570","9.570"
NFE SAIDA,2025-08-28 00:00:00,000000001,1,43250000000000019112550010000000011047259157,7898593871366,"PARAFUSO TE SEXT R SOB 5/16X110 C/ARRUELA/VEDAÇÃO","-12.000","1.070","12.820"
NFE SAIDA,2025-08-28 00:00:00,000000001,1,43250000000000019112550010000000011787071088,7897801300827,"LIGAÇÃO FLEXÍVEL ÁGUA PVC 30CM 1/2 (F/F) KRONA","-1.000","15.210","15.210"
NFE SAIDA,2025-08-28 00:00:00,000000001,1,43250000000000019112550010000000011787071088,7897801300834,"LIGAÇÃO FLEXÍVEL ÁGUA PVC 40CM 1/2 (F/F) KRONA","-1.000","15.210","15.210"
NFE SAIDA,2025-08-28 00:00:00,000000001,1,43250000000000019112550010000000011787071088,7898491211752,"TUBO ESGOTO 50MM PLASTUBOS","-3.000","17.460","52.370"
NFE SAIDA,2025-08-28 00:00:00,000000001,1,43250000000000019112550010000000011850294274,7898127607812,"CONVERSOR DIGITAL TV C/GRAVADOR FULL HD AQUÁRIO","-1.000","139.600","139.600"
NFE SAIDA,2025-08-28 00:00:00,000000001,1,43250000000000019112550010000000011787071088,7891960829687,"FITA VEDA ROSCA 18MMX50M AMANCO","-1.000","25.840","25.840"
NFE SAIDA,2025-08-28 00:00:00,000000001,1,43250000000000019112550010000000011787071088,7896257520339,"FUNDO ZARCÃO 0,9L HYDRO","-1.000","50.680","50.680"
NFE SAIDA,2025-08-28 00:00:00,000000001,1,43250000000000019112550010000000011787071088,4922,"BUCHA TIJ MACIÇO CZ 6MM (4,0X35)","-50.000","0.170","8.450"
NFE SAIDA,2025-08-28 00:00:00,000000001,1,43250000000000019112550010000000011850294274,7898422201067,"ANEL VEDAÇÃO VASO SANIT C/GUIA/CERA NACIONAL","-1.000","14.700","14.700"
NFE SAIDA,2025-08-28 00:00:00,000000001,1,43250000000000019112550010000000011787071088,7898258651586,"FIO PLASTICHUMBO 2X2,5MM","-4.000","10.140","40.550"
NFE SAIDA,2025-08-28 00:00:00,000000001,1,43250000000000019112550010000000011787071088,7898491219048,"LUVA ESGOTO S/S 50FX50F PLASTUBOS","-1.000","4.170","4.170"
NFE SAIDA,2025-08-28 00:00:00,000000001,1,43250000000000019112550010000000011047259157,3592,"CAIBRO EUCALIPTO 5X7X5,4M","-1.000","32.610","32.610"
NFE SAIDA,2025-08-28 00:00:00,000000001,1,43250000000000019112550010000000011787071088,7898150981408,"ABRAÇADEIRA NYLON 151X3,70 BRANCA FRONTEC C/100","-2.000","17.460","34.920"
NFE SAIDA,2025-08-28 00:00:00,000000001,1,43250000000000019112550010000000011787071088,7891960280044,"TUBO ESGOTO 100MM AMANCO","-12.000","23.260","279.100"
NFE SAIDA,2025-08-28 00:00:00,000000001,1,43250000000000019112550010000000011047259157,4658,"CALÇO PVC P/TELHA ONDA ALTA 5MM/6MM BRANCO","-8.000","3.370","26.990"
NFE SAIDA,2025-08-28 00:00:00,000000001,1,43250000000000019112550010000000011850294274,7896619428723,"LÂMPADA LED 6500K 30W(150W) EMPALUX","-1.000","15.690","15.690"
NFE SAIDA,2025-08-28 00:00:00,000000001,1,43250000000000019112550010000000011787071088,3587,"GUIA EUCALIPTO 10X2,5X5,4M","-6.000","20.840","125.020"
NFE SAIDA,2025-08-28 00:00:00,000000001,1,43250000000000019112550010000000011787071088,7898491218881,"JOELHO ESGOTO 90° S/S 50FX50F PLASTUBOS","-1.000","3.940","3.940"
NFE SAIDA,2025-08-28 00:00:00,000000001,1,43250000000000019112550010000000011787071088,7730235000287,"SACO DE CALIÇA MÉDIO","-20.000","3.380","67.580"
NFE SAIDA,2025-08-28 00:00:00,000000001,1,43250000000000019112550010000000011787071088,2036,"FRT","-2.000","33.790","67.580"
NFE SAIDA,2025-08-28 00:00:00,000000001,1,43250000000000019112550010000000011787071088,7898693156677,"DESENGRIPANTE DTOOLS SPRAY 300ML","-1.000","14.080","14.080"
NFE SAIDA,2025-08-28 00:00:00,000000001,1,43250000000000019112550010000000011787071088,7898307133568,"PREGO C/CABEÇA SIMPLES 19X39","-1.000","28.160","28.160"
NFE SAIDA,2025-08-28 00:00:00,000000001,1,43250000000000019112550010000000011850294274,1910,"ESPUDE VASO SANITÁRIO BORRACHA N° 2","-1.000","12.900","12.900"
NFE SAIDA,2025-08-28 00:00:00,000000001,1,43250000000000019112550010000000011850294274,7891960460033,"ESPUDE VASO SANITÁRIO BORRACHA N° 1 AMANCO","-1.000","12.900","12.900"
NFE SAIDA,2025-08-28 00:00:00,000000001,1,43250000000000019112550010000000011787071088,7898491219147,"TEE ESGOTO S/S/S 100FX100FX100F PLASTUBOS","-1.000","19.940","19.940"
NFE SAIDA,2025-08-28 00:00:00,000000001,1,43250000000000019112550010000000011787071088,7898491219062,"LUVA ESGOTO S/S 100FX100F PLASTUBOS","-4.000","7.550","30.190"
NFE SAIDA,2025-08-28 00:00:00,000000001,1,43250000000000019112550010000000011787071088,7898265332065,"CIMENTO VOTORAN 50KG CPIV-32-RS","-4.000","57.440","229.770"
NFE SAIDA,2025-08-28 00:00:00,000000001,1,43250000000000019112550010000000011787071088,7898491218768,"TAMPÃO ESGOTO CAP S 100F PLASTUBOS","-2.000","9.290","18.580"
NFE SAIDA,2025-08-28 00:00:00,000000001,1,43250000000000019112550010000000011787071088,7891960141284,"LUVA ESGOTO REDUCAO S/S 100FX75F AMANCO","-1.000","18.580","18.580"
NFE SAIDA,2025-08-28 00:00:00,000000001,1,43250000000000019112550010000000011787071088,7898059542762,"CAIXA SIFONADA QUADR 100X100X50 HERC","-1.000","24.220","24.220"
NFE SAIDA,2025-08-28 00:00:00,000000001,1,43250000000000019112550010000000011787071088,7898143448505,"SELANTE PU CINZA 40 400G DTOOLS","-2.000","27.600","55.190"
NFE SAIDA,2025-08-28 00:00:00,000000001,1,43250000000000019112550010000000011047259157,6661,"TELHA FIBRA INCOL TRAD ALTA 2.44MX1,10MX0,6MM","-2.000","119.760","239.510"
NFE SAIDA,2025-08-28 00:00:00,000000001,1,43250000000000019112550010000000011787071088,3490,"AREIA REGULAR (M3)","-4.000","167.260","669.040"
NFE SAIDA,2025-08-28 00:00:00,000000001,1,43250000000000019112550010000000011787071088,3492,"BRITA PRETA 00 (M3)","-6.000","167.260","1003.540"
NFE SAIDA,2025-08-28 00:00:00,000000001,1,43250000000000019112550010000000011047259157,3587,"GUIA EUCALIPTO 10X2,5X5,4M","-1.000","21.360","21.360"
NFE SAIDA,2025-08-28 00:00:00,000000001,1,43250000000000019112550010000000011047259157,7898561240002,"PREGO C/CABEÇA SIMPLES 17X27","-1.000","28.110","28.110"
NFE SAIDA,2025-08-28 00:00:00,000000001,1,43250000000000019112550010000000011787071088,7898491218904,"JOELHO ESGOTO 90° S/S 100FX100F PLASTUBOS","-4.000","7.720","30.860"
NFCe Cupom Saida,2025-08-29 00:00:00,000000001,001,43250000000000019112651010000000011841482679,7898422201067,"ANEL VEDAÇÃO VASO SANIT C/GUIA/CERA NACIONAL","-1.000","15.000","15.000"
NFCe Cupom Saida,2025-08-29 00:00:00,000000001,001,43250000000000019112651010000000011841557609,7891435966374,"DISJUNTOR DIN BRANCO 1X40A TDJ3 CURVA C TRAMO","-1.000","16.500","16.500"
NFCe Cupom Saida,2025-08-29 00:00:00,000000001,001,43250000000000019112651010000000011841482679,7891799461775,"JOGO CARVÃO SERRA MÁRMORE BOSCH WURTH","-1.000","39.000","39.000"
NFCe Cupom Saida,2025-08-29 00:00:00,000000001,001,43250000000000019112651010000000011841557609,7896650400788,"DUCHA HYDRA ND ELETR 127V 5500W BRANCA","-1.000","155.000","155.000"
NFCe Cupom Saida,2025-08-29 00:00:00,000000001,001,43250000000000019112651010000000011841482679,7899978923656,"AC3 20KG CZ EXT HIPERKOLLA INKOR (PISO 1,4M)","-1.000","29.900","29.900"
